symbol;block_date;category;contract_size;days_to_maturity;due_date;exchange_id;isin;market_maker;maturity_type;name;strike;updated_at;close;created_at;financial_volume;high;low;open;variation;volume;cnpj;ask;bid;quotationForm;security_category;spot_price;trades;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;warning;lastUpdatedDividendsAt
BRKMW130;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0E40;False;EUROPEAN;BRASKEM PNA, R$ 13.00, 14-11-2024;13.0;2024-06-22T10:18:38.835Z;0.0;2024-06-22T10:18:38.835Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1697462564000;13.0;UPGRADE REQUIRED!!!;
BRKMK140;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0EA3;False;AMERICAN;BRASKEM PNA, R$ 14.00, 14-11-2024;14.0;2024-06-22T10:18:38.971Z;0.0;2024-06-22T10:18:38.971Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1696614072000;14.0;UPGRADE REQUIRED!!!;
BRKMW140;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0E57;False;EUROPEAN;BRASKEM PNA, R$ 14.00, 14-11-2024;14.0;2024-06-22T10:18:38.835Z;0.0;2024-06-22T10:18:38.835Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1697462564000;14.0;UPGRADE REQUIRED!!!;
BRKMK150;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0E78;False;AMERICAN;BRASKEM PNA, R$ 15.00, 14-11-2024;15.0;2024-06-22T10:18:38.971Z;0.0;2024-06-22T10:18:38.971Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1669316704000;15.0;UPGRADE REQUIRED!!!;
BRKMW150;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0EA9;False;EUROPEAN;BRASKEM PNA, R$ 15.00, 14-11-2024;15.0;2024-06-22T10:18:38.835Z;0.0;2024-06-22T10:18:38.835Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1699537772000;15.0;UPGRADE REQUIRED!!!;
BRKMK160;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0DR9;False;AMERICAN;BRASKEM PNA, R$ 16.00, 14-11-2024;16.0;2024-06-22T10:18:38.971Z;0.0;2024-06-22T10:18:38.971Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1700227356000;16.0;UPGRADE REQUIRED!!!;
BRKMW160;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0DT1;False;EUROPEAN;BRASKEM PNA, R$ 16.00, 14-11-2024;16.0;2024-06-22T10:18:38.835Z;0.0;2024-06-22T10:18:38.835Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;PUT;1699979126000;16.0;UPGRADE REQUIRED!!!;
BRKMK170;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0E94;False;AMERICAN;BRASKEM PNA, R$ 17.00, 14-11-2024;17.0;2024-06-22T10:18:38.971Z;0.0;2024-06-22T10:18:38.971Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1700228011000;17.0;UPGRADE REQUIRED!!!;
BRKMW170;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0DU9;False;EUROPEAN;BRASKEM PNA, R$ 17.00, 14-11-2024;17.0;2024-06-22T10:18:38.836Z;0.0;2024-06-22T10:18:38.836Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1700228219000;17.0;UPGRADE REQUIRED!!!;
BRKMK180;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0E03;False;AMERICAN;BRASKEM PNA, R$ 18.00, 14-11-2024;18.0;2024-06-22T10:18:38.971Z;0.0;2024-06-22T10:18:38.971Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1718652810000;18.0;UPGRADE REQUIRED!!!;
BRKMW180;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0DV7;False;EUROPEAN;BRASKEM PNA, R$ 18.00, 14-11-2024;18.0;2024-06-22T10:18:38.836Z;0.0;2024-06-22T10:18:38.836Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1700233935000;18.0;UPGRADE REQUIRED!!!;
BRKMK190;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0DU3;False;AMERICAN;BRASKEM PNA, R$ 19.00, 14-11-2024;19.0;2024-06-22T10:18:38.972Z;0.0;2024-06-22T10:18:38.972Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1717686065000;19.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMW190;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0DS3;False;EUROPEAN;BRASKEM PNA, R$ 19.00, 14-11-2024;19.0;2024-06-22T10:18:38.831Z;0.0;2024-06-22T10:18:38.831Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1717703572000;19.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMK200;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0DV1;False;AMERICAN;BRASKEM PNA, R$ 20.00, 14-11-2024;20.0;2024-06-22T10:18:38.967Z;0.0;2024-06-22T10:18:38.967Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;CALL;1700247146000;20.0;UPGRADE REQUIRED!!!;
BRKMW200;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0E16;False;EUROPEAN;BRASKEM PNA, R$ 20.00, 14-11-2024;20.0;2024-06-22T10:18:38.830Z;0.0;2024-06-22T10:18:38.830Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1716226187000;20.0;UPGRADE REQUIRED!!!;
BRKMK210;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0E52;False;AMERICAN;BRASKEM PNA, R$ 21.00, 14-11-2024;21.0;2024-06-22T10:18:38.968Z;0.0;2024-06-22T10:18:38.968Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1700245557000;21.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMW210;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0DZ8;False;EUROPEAN;BRASKEM PNA, R$ 21.00, 14-11-2024;21.0;2024-06-22T10:18:38.830Z;0.0;2024-06-22T10:18:38.830Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1700238382000;21.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMK220;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0E60;False;AMERICAN;BRASKEM PNA, R$ 22.00, 14-11-2024;22.0;2024-06-22T10:18:38.967Z;0.0;2024-06-22T10:18:38.967Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1700236389000;22.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMW220;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0E32;False;EUROPEAN;BRASKEM PNA, R$ 22.00, 14-11-2024;22.0;2024-06-22T10:18:38.830Z;0.0;2024-06-22T10:18:38.830Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1700243968000;22.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMK230;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0E86;False;AMERICAN;BRASKEM PNA, R$ 23.00, 14-11-2024;23.0;2024-06-22T10:18:38.968Z;0.0;2024-06-22T10:18:38.968Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1700237916000;23.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMW230;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0E65;False;EUROPEAN;BRASKEM PNA, R$ 23.00, 14-11-2024;23.0;2024-06-22T10:18:38.830Z;0.0;2024-06-22T10:18:38.830Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1700243638000;23.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMK240;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0E45;False;AMERICAN;BRASKEM PNA, R$ 24.00, 14-11-2024;24.0;2024-06-22T10:18:38.968Z;0.0;2024-06-22T10:18:38.968Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1700244958000;24.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMW240;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0DR5;False;EUROPEAN;BRASKEM PNA, R$ 24.00, 14-11-2024;24.0;2024-06-22T10:18:38.830Z;0.0;2024-06-22T10:18:38.830Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1718822459000;24.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMK250;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0DZ2;False;AMERICAN;BRASKEM PNA, R$ 25.00, 14-11-2024;25.0;2024-06-22T10:18:38.968Z;0.0;2024-06-22T10:18:38.968Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1718046472000;25.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMW250;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0E81;False;EUROPEAN;BRASKEM PNA, R$ 25.00, 14-11-2024;25.0;2024-06-22T10:18:38.830Z;0.0;2024-06-22T10:18:38.830Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1700240580000;25.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMK260;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0DS7;False;AMERICAN;BRASKEM PNA, R$ 26.00, 14-11-2024;26.0;2024-06-22T10:18:38.968Z;0.0;2024-06-22T10:18:38.968Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1718893755000;26.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMW260;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0E99;False;EUROPEAN;BRASKEM PNA, R$ 26.00, 14-11-2024;26.0;2024-06-22T10:18:38.830Z;0.0;2024-06-22T10:18:38.830Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1715002220000;26.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMK270;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0DW9;False;AMERICAN;BRASKEM PNA, R$ 27.00, 14-11-2024;27.0;2024-06-22T10:18:38.968Z;0.0;2024-06-22T10:18:38.968Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1700236375000;27.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMW270;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0DY1;False;EUROPEAN;BRASKEM PNA, R$ 27.00, 14-11-2024;27.0;2024-06-22T10:18:38.830Z;0.0;2024-06-22T10:18:38.830Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1700143908000;27.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMK280;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0E29;False;AMERICAN;BRASKEM PNA, R$ 28.00, 14-11-2024;28.0;2024-06-22T10:18:38.968Z;0.0;2024-06-22T10:18:38.968Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1699549249000;28.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMW280;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0E24;False;EUROPEAN;BRASKEM PNA, R$ 28.00, 14-11-2024;28.0;2024-06-22T10:18:38.830Z;0.0;2024-06-22T10:18:38.830Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1700159709000;28.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMK290;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0E11;False;AMERICAN;BRASKEM PNA, R$ 29.00, 14-11-2024;29.0;2024-06-22T10:18:38.968Z;0.0;2024-06-22T10:18:38.968Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;CALL;1699970000000;29.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMW290;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0E73;False;EUROPEAN;BRASKEM PNA, R$ 29.00, 14-11-2024;29.0;2024-06-22T10:18:38.831Z;0.0;2024-06-22T10:18:38.831Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1699900684000;29.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMK300;2024-11-13;CALL;100;103;2024-11-14;BOVESPA;BRBRKM5K0DT5;False;AMERICAN;BRASKEM PNA, R$ 30.00, 14-11-2024;30.0;2024-06-22T10:18:38.967Z;0.0;2024-06-22T10:18:38.967Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1699982194000;30.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMW300;2024-11-13;PUT;100;103;2024-11-14;BOVESPA;BRBRKM5W0DW5;False;EUROPEAN;BRASKEM PNA, R$ 30.00, 14-11-2024;30.0;2024-06-22T10:18:38.826Z;0.0;2024-06-22T10:18:38.826Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1699900701000;30.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML110;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0EF1;False;AMERICAN;BRASKEM PNA, R$ 11.00, 20-12-2024;11.0;2024-06-22T10:18:38.465Z;0.0;2024-06-22T10:18:38.465Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1718636086000;11.0;UPGRADE REQUIRED!!!;
BRKMX110;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0EF7;False;EUROPEAN;BRASKEM PNA, R$ 11.00, 20-12-2024;11.0;2024-06-22T10:18:38.991Z;0.0;2024-06-22T10:18:38.991Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1718198520000;11.0;UPGRADE REQUIRED!!!;
BRKML120;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0EN5;False;AMERICAN;BRASKEM PNA, R$ 12.00, 20-12-2024;12.0;2024-06-22T10:18:38.466Z;0.0;2024-06-22T10:18:38.466Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1717697109000;12.0;UPGRADE REQUIRED!!!;
BRKMX120;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0EK7;False;EUROPEAN;BRASKEM PNA, R$ 12.00, 20-12-2024;12.0;2024-06-22T10:18:38.992Z;0.0;2024-06-22T10:18:38.992Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;PUT;1715097477000;12.0;UPGRADE REQUIRED!!!;
BRKML130;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0EE4;False;AMERICAN;BRASKEM PNA, R$ 13.00, 20-12-2024;13.0;2024-06-22T10:18:38.465Z;0.0;2024-06-22T10:18:38.465Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1699982194000;13.0;UPGRADE REQUIRED!!!;
BRKMX130;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0EM3;False;EUROPEAN;BRASKEM PNA, R$ 13.00, 20-12-2024;13.0;2024-06-22T10:18:38.992Z;0.0;2024-06-22T10:18:38.992Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1699900701000;13.0;UPGRADE REQUIRED!!!;
BRKML140;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0EI5;False;AMERICAN;BRASKEM PNA, R$ 14.00, 20-12-2024;14.0;2024-06-22T10:18:38.466Z;0.0;2024-06-22T10:18:38.466Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1699982194000;14.0;UPGRADE REQUIRED!!!;
BRKMX140;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0EO9;False;EUROPEAN;BRASKEM PNA, R$ 14.00, 20-12-2024;14.0;2024-06-22T10:18:38.992Z;0.0;2024-06-22T10:18:38.992Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;PUT;1717778339000;14.0;UPGRADE REQUIRED!!!;
BRKML150;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0ED6;False;AMERICAN;BRASKEM PNA, R$ 15.00, 20-12-2024;15.0;2024-06-22T10:18:38.466Z;0.0;2024-06-22T10:18:38.466Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1699982194000;15.0;UPGRADE REQUIRED!!!;
BRKMX150;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0EQ4;False;EUROPEAN;BRASKEM PNA, R$ 15.00, 20-12-2024;15.0;2024-06-22T10:18:38.992Z;0.0;2024-06-22T10:18:38.992Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719243267000;PUT;1719243267000;15.0;UPGRADE REQUIRED!!!;
BRKML160;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0EG9;False;AMERICAN;BRASKEM PNA, R$ 16.00, 20-12-2024;16.0;2024-06-22T10:18:38.466Z;0.0;2024-06-22T10:18:38.466Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1717696922000;16.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX160;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0E97;False;EUROPEAN;BRASKEM PNA, R$ 16.00, 20-12-2024;16.0;2024-06-22T10:18:38.988Z;0.0;2024-06-22T10:18:38.988Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1702655531000;16.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML170;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0EM7;False;AMERICAN;BRASKEM PNA, R$ 17.00, 20-12-2024;17.0;2024-06-22T10:18:38.466Z;0.0;2024-06-22T10:18:38.466Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244351000;CALL;1702665597000;17.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX170;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0EN1;False;EUROPEAN;BRASKEM PNA, R$ 17.00, 20-12-2024;17.0;2024-06-22T10:18:38.988Z;0.0;2024-06-22T10:18:38.988Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;PUT;1718653176000;17.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML180;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0EH7;False;AMERICAN;BRASKEM PNA, R$ 18.00, 20-12-2024;18.0;2024-06-22T10:18:38.467Z;0.0;2024-06-22T10:18:38.467Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;CALL;1702662964000;18.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX180;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0EJ9;False;EUROPEAN;BRASKEM PNA, R$ 18.00, 20-12-2024;18.0;2024-06-22T10:18:38.988Z;0.0;2024-06-22T10:18:38.988Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1719216326000;18.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML190;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0EA2;False;AMERICAN;BRASKEM PNA, R$ 19.00, 20-12-2024;19.0;2024-06-22T10:18:38.467Z;0.0;2024-06-22T10:18:38.467Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244540000;CALL;1702583379000;19.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX190;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0EP6;False;EUROPEAN;BRASKEM PNA, R$ 19.00, 20-12-2024;19.0;2024-06-22T10:18:38.988Z;0.0;2024-06-22T10:18:38.988Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1718220207000;19.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML200;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0DF3;False;AMERICAN;BRASKEM PNA, R$ 20.00, 20-12-2024;20.0;2024-06-22T10:18:38.460Z;0.0;2024-06-22T10:18:38.460Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244076000;CALL;1719216324000;20.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX200;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0DH5;False;EUROPEAN;BRASKEM PNA, R$ 20.00, 20-12-2024;20.0;2024-06-22T10:18:38.987Z;0.0;2024-06-22T10:18:38.987Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244076000;PUT;1718826747000;20.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML205;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0DG1;False;AMERICAN;BRASKEM PNA, R$ 20.50, 20-12-2024;20.5;2024-06-22T10:18:38.460Z;0.0;2024-06-22T10:18:38.460Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244076000;CALL;1717183461000;20.5;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX205;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0DJ1;False;EUROPEAN;BRASKEM PNA, R$ 20.50, 20-12-2024;20.5;2024-06-22T10:18:38.987Z;0.0;2024-06-22T10:18:38.987Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244076000;PUT;1714491810000;20.5;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML210;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0DH9;False;AMERICAN;BRASKEM PNA, R$ 21.00, 20-12-2024;21.0;2024-06-22T10:18:38.460Z;0.0;2024-06-22T10:18:38.460Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1711033521000;21.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX210;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0DF9;False;EUROPEAN;BRASKEM PNA, R$ 21.00, 20-12-2024;21.0;2024-06-22T10:18:38.987Z;0.0;2024-06-22T10:18:38.987Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1716222557000;21.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML215;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0EL9;False;AMERICAN;BRASKEM PNA, R$ 21.50, 20-12-2024;21.5;2024-06-22T10:18:38.460Z;0.0;2024-06-22T10:18:38.460Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1715614646000;21.5;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX215;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0EC4;False;EUROPEAN;BRASKEM PNA, R$ 21.50, 20-12-2024;21.5;2024-06-22T10:18:38.987Z;0.0;2024-06-22T10:18:38.987Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1719216326000;21.5;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML220;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0DJ5;False;AMERICAN;BRASKEM PNA, R$ 22.00, 20-12-2024;22.0;2024-06-22T10:18:38.460Z;0.0;2024-06-22T10:18:38.460Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1717680062000;22.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
