symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;lastUpdatedDividendsAt;quotation_form;has_options;warning
VALES500W1;VALE ON, R$ 50.00, 05-07-2024;0.0;0.0;0.0;0.02;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;50.0;100;BOVESPA;2024-06-22T10:18:38.863Z;2024-06-22T10:18:38.863Z;0.0;60.83;BRVALE3S0LR5;7;False;2024-07-04;9;;0;0;1719234000000;PUT;1719216317000;50.0;;;;;
VALEG510W1;VALE ON, R$ 51.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;51.0;100;BOVESPA;2024-06-22T10:18:38.793Z;2024-06-22T10:18:38.794Z;0.0;60.83;BRVALE3G0LZ2;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;51.0;;;;;
VALES510W1;VALE ON, R$ 51.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;51.0;100;BOVESPA;2024-06-22T10:18:38.961Z;2024-06-22T10:18:38.961Z;0.0;60.83;BRVALE3S0LX3;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;51.0;;;;;
VALEG520W1;VALE ON, R$ 52.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;52.0;100;BOVESPA;2024-06-22T10:18:38.921Z;2024-06-22T10:18:38.921Z;0.0;60.83;BRVALE3G0M34;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;52.0;;;;;
VALES520W1;VALE ON, R$ 52.00, 05-07-2024;0.02;0.03;0.02;0.03;1300;36;0;0.01;0.0;PUT;2024-07-05;EUROPEAN;52.0;100;BOVESPA;2024-06-22T10:18:38.435Z;2024-06-22T10:18:38.435Z;0.0;60.83;BRVALE3S0M13;7;False;2024-07-04;9;;4000;0;1719244080000;PUT;1719239514000;52.0;;;;;
VALEG530W1;VALE ON, R$ 53.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;53.0;100;BOVESPA;2024-06-22T10:18:38.338Z;2024-06-22T10:18:38.338Z;0.0;60.83;BRVALE3G0LX7;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;53.0;;;;;
VALES530W1;VALE ON, R$ 53.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;53.0;100;BOVESPA;2024-06-22T10:18:38.661Z;2024-06-22T10:18:38.661Z;0.0;60.83;BRVALE3S0LQ7;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;53.0;;;;;
VALEG540W1;VALE ON, R$ 54.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;54.0;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;60.83;BRVALE3G0LQ1;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;54.0;;;;;
VALES540W1;VALE ON, R$ 54.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.02;0.05;PUT;2024-07-05;EUROPEAN;54.0;100;BOVESPA;2024-06-22T10:18:38.581Z;2024-06-22T10:18:38.581Z;0.0;60.83;BRVALE3S0LW5;7;False;2024-07-04;9;;34700;34700;1719245096000;PUT;-62167294412000;54.0;;;;;
VALEG580W1;VALE ON, R$ 58.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;58.0;100;BOVESPA;2024-06-22T10:18:38.645Z;2024-06-22T10:18:38.645Z;0.0;60.83;BRVALE3G0LW9;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;58.0;;;;;
VALES580W1;VALE ON, R$ 58.00, 05-07-2024;0.18;0.2;0.13;0.14;1500;281;0;0.14;0.18;PUT;2024-07-05;EUROPEAN;58.0;100;BOVESPA;2024-06-22T10:18:38.548Z;2024-06-22T10:18:38.548Z;-22.222;60.83;BRVALE3S0M47;7;False;2024-07-04;9;;22600;22600;1719245133000;PUT;1719244804000;58.0;;;;;
VALEG590W1;VALE ON, R$ 59.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;59.0;100;BOVESPA;2024-06-22T10:18:38.832Z;2024-06-22T10:18:38.832Z;0.0;60.83;BRVALE3G0MF2;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;59.0;;;;;
VALES590W1;VALE ON, R$ 59.00, 05-07-2024;0.29;0.29;0.25;0.25;10900;2887;0;0.26;0.28;PUT;2024-07-05;EUROPEAN;59.0;100;BOVESPA;2024-06-22T10:18:38.839Z;2024-06-22T10:18:38.839Z;-13.793;60.83;BRVALE3S0M21;7;False;2024-07-04;9;;20200;5000;1719245106000;PUT;1719243017000;59.0;;;;;
VALEG600W1;VALE ON, R$ 60.00, 05-07-2024;1.48;1.57;0.96;0.96;3500;5178;0;0.96;2.07;CALL;2024-07-05;AMERICAN;60.0;100;BOVESPA;2024-06-22T10:18:38.832Z;2024-06-22T10:18:38.832Z;-44.509;60.83;BRVALE3G0M42;7;False;2024-07-04;9;;600;1000;1719244080000;CALL;1719240489000;60.0;;;;;
VALES600W1;VALE ON, R$ 60.00, 05-07-2024;0.58;0.58;0.45;0.53;16600;9223;0;0.49;0.53;PUT;2024-07-05;EUROPEAN;60.0;100;BOVESPA;2024-06-22T10:18:38.839Z;2024-06-22T10:18:38.839Z;3.922;60.73;BRVALE3S0LZ8;7;False;2024-07-04;9;;18900;18900;1719245253000;PUT;1719245125000;60.0;;;;;
VALEG610W1;VALE ON, R$ 61.00, 05-07-2024;0.9;0.93;0.9;0.92;2600;2357;0;0.53;1.16;CALL;2024-07-05;AMERICAN;61.0;100;BOVESPA;2024-06-22T10:18:38.958Z;2024-06-22T10:18:38.958Z;-14.019;60.83;BRVALE3G0M67;7;False;2024-07-04;9;;600;100;1719244591000;CALL;1719244591000;61.0;;;;;
VALES610W1;VALE ON, R$ 61.00, 05-07-2024;0.0;0.0;0.0;0.84;0;0;0;0.0;1.05;PUT;2024-07-05;EUROPEAN;61.0;100;BOVESPA;2024-06-22T10:18:38.994Z;2024-06-22T10:18:38.994Z;0.0;60.83;BRVALE3S0MB7;7;False;2024-07-04;9;;0;6000;1719244080000;PUT;1719216318000;61.0;;;;;
VALEG620W1;VALE ON, R$ 62.00, 05-07-2024;0.46;0.53;0.46;0.53;11800;5687;0;0.45;0.49;CALL;2024-07-05;AMERICAN;62.0;100;BOVESPA;2024-06-22T10:18:38.927Z;2024-06-22T10:18:38.927Z;-11.667;60.83;BRVALE3G0LU3;7;False;2024-07-04;9;;18500;18500;1719245253000;CALL;1719242320000;62.0;;;;;
VALES620W1;VALE ON, R$ 62.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;62.0;100;BOVESPA;2024-06-22T10:18:38.502Z;2024-06-22T10:18:38.502Z;0.0;60.83;BRVALE3S0M88;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;62.0;;;;;
VALEG630W1;VALE ON, R$ 63.00, 05-07-2024;0.27;0.27;0.24;0.24;9700;2576;0;0.23;0.26;CALL;2024-07-05;AMERICAN;63.0;100;BOVESPA;2024-06-22T10:18:38.403Z;2024-06-22T10:18:38.403Z;-25.0;60.83;BRVALE3G0ME5;7;False;2024-07-04;9;;20100;20000;1719245248000;CALL;1719244080000;63.0;;;;;
VALES630W1;VALE ON, R$ 63.00, 05-07-2024;2.3;2.3;2.3;2.3;1000;2300;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;63.0;100;BOVESPA;2024-06-22T10:18:38.627Z;2024-06-22T10:18:38.627Z;34.503;60.69;BRVALE3S0M96;7;False;2024-07-04;9;;0;0;1719236004000;PUT;1719236004000;63.0;;;;;
VALEG640W1;VALE ON, R$ 64.00, 05-07-2024;0.15;0.15;0.13;0.13;600;80;0;0.11;0.14;CALL;2024-07-05;AMERICAN;64.0;100;BOVESPA;2024-06-22T10:18:38.588Z;2024-06-22T10:18:38.588Z;-13.333;60.83;BRVALE3G0M83;7;False;2024-07-04;9;;22500;100;1719244739000;CALL;1719242316000;64.0;;;;;
VALES640W1;VALE ON, R$ 64.00, 05-07-2024;0.0;0.0;0.0;3.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;64.0;100;BOVESPA;2024-06-22T10:18:38.819Z;2024-06-22T10:18:38.819Z;0.0;60.83;BRVALE3S0M62;7;False;2024-07-04;9;;0;0;1719234000000;PUT;1718308481000;64.0;;;;;
VALEG650W1;VALE ON, R$ 65.00, 05-07-2024;0.06;0.08;0.06;0.08;600;46;0;0.05;0.08;CALL;2024-07-05;AMERICAN;65.0;100;BOVESPA;2024-06-22T10:18:38.730Z;2024-06-22T10:18:38.730Z;0.0;60.83;BRVALE3G0M18;7;False;2024-07-04;9;;26300;26400;1719245253000;CALL;1719243691000;65.0;;;;;
VALES650W1;VALE ON, R$ 65.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;65.0;100;BOVESPA;2024-06-22T10:18:38.978Z;2024-06-22T10:18:38.978Z;0.0;60.83;BRVALE3S0LU9;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;65.0;;;;;
VALEG660W1;VALE ON, R$ 66.00, 05-07-2024;0.0;0.0;0.0;0.07;0;0;0;0.03;0.06;CALL;2024-07-05;AMERICAN;66.0;100;BOVESPA;2024-06-22T10:18:38.873Z;2024-06-22T10:18:38.873Z;0.0;60.83;BRVALE3G0LP3;7;False;2024-07-04;9;;32100;31400;1719244406000;CALL;1718804862000;66.0;;;;;
VALES660W1;VALE ON, R$ 66.00, 05-07-2024;0.0;0.0;0.0;4.77;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;66.0;100;BOVESPA;2024-06-22T10:18:38.917Z;2024-06-22T10:18:38.917Z;0.0;60.83;BRVALE3S0M39;7;False;2024-07-04;9;;0;0;1719234000000;PUT;1719216318000;66.0;;;;;
VALEG670W1;VALE ON, R$ 67.00, 05-07-2024;0.0;0.0;0.0;0.02;0;0;0;0.02;0.04;CALL;2024-07-05;AMERICAN;67.0;100;BOVESPA;2024-06-22T10:18:38.317Z;2024-06-22T10:18:38.317Z;0.0;60.83;BRVALE3G0LY5;7;False;2024-07-04;9;;36500;35700;1719244386000;CALL;1719216318000;67.0;;;;;
VALES670W1;VALE ON, R$ 67.00, 05-07-2024;0.0;0.0;0.0;5.8;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;67.0;100;BOVESPA;2024-06-22T10:18:38.394Z;2024-06-22T10:18:38.394Z;0.0;60.83;BRVALE3S0MA9;7;False;2024-07-04;9;;0;0;1719234000000;PUT;1718307833000;67.0;;;;;
VALEG680W1;VALE ON, R$ 68.00, 05-07-2024;0.02;0.02;0.02;0.02;300;6;0;0.0;0.0;CALL;2024-07-05;AMERICAN;68.0;100;BOVESPA;2024-06-22T10:18:38.705Z;2024-06-22T10:18:38.705Z;-33.333;60.83;BRVALE3G0LO6;7;False;2024-07-04;9;;0;0;1719235501000;CALL;1719235501000;68.0;;;;;
VALES680W1;VALE ON, R$ 68.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;68.0;100;BOVESPA;2024-06-22T10:18:38.510Z;2024-06-22T10:18:38.510Z;0.0;60.83;BRVALE3S0MG6;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;68.0;;;;;
VALEG690W1;VALE ON, R$ 69.00, 05-07-2024;0.0;0.0;0.0;0.02;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;69.0;100;BOVESPA;2024-06-22T10:18:38.834Z;2024-06-22T10:18:38.834Z;0.0;60.83;BRVALE3G0M59;7;False;2024-07-04;9;;0;0;1719234000000;CALL;1718733511000;69.0;;;;;
VALES690W1;VALE ON, R$ 69.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;69.0;100;BOVESPA;2024-06-22T10:18:38.725Z;2024-06-22T10:18:38.725Z;0.0;60.83;BRVALE3S0LP9;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;69.0;;;;;
VALEG700W1;VALE ON, R$ 70.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;70.0;100;BOVESPA;2024-06-22T10:18:38.834Z;2024-06-22T10:18:38.834Z;0.0;60.83;BRVALE3G0MD7;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;70.0;;;;;
VALES700W1;VALE ON, R$ 70.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;70.0;100;BOVESPA;2024-06-22T10:18:38.725Z;2024-06-22T10:18:38.725Z;0.0;60.83;BRVALE3S0MC5;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;70.0;;;;;
VALEG710W1;VALE ON, R$ 71.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;71.0;100;BOVESPA;2024-06-22T10:18:38.990Z;2024-06-22T10:18:38.990Z;0.0;60.83;BRVALE3G0M91;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;71.0;;;;;
VALES710W1;VALE ON, R$ 71.00, 05-07-2024;0.0;0.0;0.0;9.16;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;71.0;100;BOVESPA;2024-06-22T10:18:38.894Z;2024-06-22T10:18:38.894Z;0.0;60.83;BRVALE3S0MF8;7;False;2024-07-04;9;;0;0;1719234000000;PUT;1718898854000;71.0;;;;;
VALEG720W1;VALE ON, R$ 72.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.02;CALL;2024-07-05;AMERICAN;72.0;100;BOVESPA;2024-06-22T10:18:38.464Z;2024-06-22T10:18:38.464Z;0.0;60.83;BRVALE3G0M75;7;False;2024-07-04;9;;0;2200;1719244080000;CALL;-62167294412000;72.0;;;;;
VALES720W1;VALE ON, R$ 72.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;72.0;100;BOVESPA;2024-06-22T10:18:38.470Z;2024-06-22T10:18:38.470Z;0.0;60.83;BRVALE3S0M05;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;72.0;;;;;
VALEG730W1;VALE ON, R$ 73.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.02;CALL;2024-07-05;AMERICAN;73.0;100;BOVESPA;2024-06-22T10:18:38.618Z;2024-06-22T10:18:38.618Z;0.0;60.83;BRVALE3G0M00;7;False;2024-07-04;9;;0;2500;1719244080000;CALL;-62167294412000;73.0;;;;;
VALES730W1;VALE ON, R$ 73.00, 05-07-2024;0.0;0.0;0.0;11.19;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;73.0;100;BOVESPA;2024-06-22T10:18:38.687Z;2024-06-22T10:18:38.687Z;0.0;60.83;BRVALE3S0LV7;7;False;2024-07-04;9;;0;0;1719234000000;PUT;1718898711000;73.0;;;;;
VALEG740W1;VALE ON, R$ 74.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;74.0;100;BOVESPA;2024-06-22T10:18:38.600Z;2024-06-22T10:18:38.600Z;0.0;60.83;BRVALE3G0MC9;7;False;2024-07-04;9;;0;0;1719236886000;CALL;-62167294412000;74.0;;;;;
VALES740W1;VALE ON, R$ 74.00, 05-07-2024;0.0;0.0;0.0;12.22;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;74.0;100;BOVESPA;2024-06-22T10:18:38.862Z;2024-06-22T10:18:38.862Z;0.0;60.83;BRVALE3S0LT1;7;False;2024-07-04;9;;0;0;1719234000000;PUT;1718898233000;74.0;;;;;
VALEG750W1;VALE ON, R$ 75.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;75.0;100;BOVESPA;2024-06-22T10:18:38.794Z;2024-06-22T10:18:38.794Z;0.0;60.83;BRVALE3G0MA3;7;False;2024-07-04;9;;0;0;1719237031000;CALL;-62167294412000;75.0;;;;;
VALES750W1;VALE ON, R$ 75.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;75.0;100;BOVESPA;2024-06-22T10:18:38.960Z;2024-06-22T10:18:38.960Z;0.0;60.83;BRVALE3S0M54;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;75.0;;;;;
VALEG760W1;VALE ON, R$ 76.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;76.0;100;BOVESPA;2024-06-22T10:18:38.920Z;2024-06-22T10:18:38.920Z;0.0;60.83;BRVALE3G0LS7;7;False;2024-07-04;9;;0;0;1719237048000;CALL;-62167294412000;76.0;;;;;
VALES760W1;VALE ON, R$ 76.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;76.0;100;BOVESPA;2024-06-22T10:18:38.434Z;2024-06-22T10:18:38.434Z;0.0;60.83;BRVALE3S0MD3;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;76.0;;;;;
VALEG770W1;VALE ON, R$ 77.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;77.0;100;BOVESPA;2024-06-22T10:18:38.341Z;2024-06-22T10:18:38.341Z;0.0;60.83;BRVALE3G0M26;7;False;2024-07-04;9;;0;0;1719237065000;CALL;-62167294412000;77.0;;;;;
VALES770W1;VALE ON, R$ 77.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;77.0;100;BOVESPA;2024-06-22T10:18:38.660Z;2024-06-22T10:18:38.660Z;0.0;60.83;BRVALE3S0LS3;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;77.0;;;;;
VALEG780W1;VALE ON, R$ 78.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;78.0;100;BOVESPA;2024-06-22T10:18:38.516Z;2024-06-22T10:18:38.516Z;0.0;60.83;BRVALE3G0MB1;7;False;2024-07-04;9;;0;0;1719237084000;CALL;-62167294412000;78.0;;;;;
VALES780W1;VALE ON, R$ 78.00, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-05;EUROPEAN;78.0;100;BOVESPA;2024-06-22T10:18:38.581Z;2024-06-22T10:18:38.581Z;0.0;60.83;BRVALE3S0ME1;7;False;2024-07-04;9;;0;0;1719234000000;PUT;-62167294412000;78.0;;;;;
VALEG485W2;VALE ON, R$ 48.50, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-12;AMERICAN;48.5;100;BOVESPA;2024-06-22T10:18:38.639Z;2024-06-22T10:18:38.639Z;0.0;60.83;BRVALE3G0MY3;7;False;2024-07-11;14;;0;0;1719234000000;CALL;-62167294412000;48.5;;;;;
VALES485W2;VALE ON, R$ 48.50, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-12;EUROPEAN;48.5;100;BOVESPA;2024-06-22T10:18:38.556Z;2024-06-22T10:18:38.556Z;0.0;60.83;BRVALE3S0N20;7;False;2024-07-11;14;;0;0;1719234000000;PUT;-62167294412000;48.5;;;;;
VALEG490W2;VALE ON, R$ 49.00, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-12;AMERICAN;49.0;100;BOVESPA;2024-06-22T10:18:38.603Z;2024-06-22T10:18:38.603Z;0.0;60.83;BRVALE3G0MJ4;7;False;2024-07-11;14;;0;0;1719234000000;CALL;-62167294412000;49.0;;;;;
VALES490W2;VALE ON, R$ 49.00, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-12;EUROPEAN;49.0;100;BOVESPA;2024-06-22T10:18:38.863Z;2024-06-22T10:18:38.863Z;0.0;60.83;BRVALE3S0MP7;7;False;2024-07-11;14;;0;0;1719234000000;PUT;-62167294412000;49.0;;;;;
VALEG500W2;VALE ON, R$ 50.00, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-12;AMERICAN;50.0;100;BOVESPA;2024-06-22T10:18:38.603Z;2024-06-22T10:18:38.603Z;0.0;60.83;BRVALE3G0MV9;7;False;2024-07-11;14;;0;0;1719234000000;CALL;-62167294412000;50.0;;;;;
VALES500W2;VALE ON, R$ 50.00, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-12;EUROPEAN;50.0;100;BOVESPA;2024-06-22T10:18:38.863Z;2024-06-22T10:18:38.863Z;0.0;60.83;BRVALE3S0MN2;7;False;2024-07-11;14;;0;0;1719234000000;PUT;-62167294412000;50.0;;;;;
VALEG510W2;VALE ON, R$ 51.00, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-12;AMERICAN;51.0;100;BOVESPA;2024-06-22T10:18:38.793Z;2024-06-22T10:18:38.793Z;0.0;60.83;BRVALE3G0MZ0;7;False;2024-07-11;14;;0;0;1719234000000;CALL;-62167294412000;51.0;;;;;
VALES510W2;VALE ON, R$ 51.00, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-12;EUROPEAN;51.0;100;BOVESPA;2024-06-22T10:18:38.961Z;2024-06-22T10:18:38.961Z;0.0;60.83;BRVALE3S0MU7;7;False;2024-07-11;14;;0;0;1719234000000;PUT;-62167294412000;51.0;;;;;
VALEG520W2;VALE ON, R$ 52.00, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-12;AMERICAN;52.0;100;BOVESPA;2024-06-22T10:18:38.921Z;2024-06-22T10:18:38.921Z;0.0;60.83;BRVALE3G0MU1;7;False;2024-07-11;14;;0;0;1719234000000;CALL;-62167294412000;52.0;;;;;
VALES520W2;VALE ON, R$ 52.00, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.03;0.05;PUT;2024-07-12;EUROPEAN;52.0;100;BOVESPA;2024-06-22T10:18:38.435Z;2024-06-22T10:18:38.435Z;0.0;60.83;BRVALE3S0N38;7;False;2024-07-11;14;;36100;37200;1719245106000;PUT;-62167294412000;52.0;;;;;
VALEG530W2;VALE ON, R$ 53.00, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-12;AMERICAN;53.0;100;BOVESPA;2024-06-22T10:18:38.338Z;2024-06-22T10:18:38.338Z;0.0;60.83;BRVALE3G0N66;7;False;2024-07-11;14;;0;0;1719234000000;CALL;-62167294412000;53.0;;;;;
VALES530W2;VALE ON, R$ 53.00, 12-07-2024;0.0;0.0;0.0;0.07;0;0;0;0.04;0.06;PUT;2024-07-12;EUROPEAN;53.0;100;BOVESPA;2024-06-22T10:18:38.661Z;2024-06-22T10:18:38.661Z;0.0;60.83;BRVALE3S0N46;7;False;2024-07-11;14;;34400;34800;1719244705000;PUT;1719216318000;53.0;;;;;
VALEG540W2;VALE ON, R$ 54.00, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-12;AMERICAN;54.0;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;60.83;BRVALE3G0MP1;7;False;2024-07-11;14;;0;0;1719234000000;CALL;-62167294412000;54.0;;;;;
VALES540W2;VALE ON, R$ 54.00, 12-07-2024;0.08;0.08;0.08;0.08;60000;4800;0;0.05;0.08;PUT;2024-07-12;EUROPEAN;54.0;100;BOVESPA;2024-06-22T10:18:38.581Z;2024-06-22T10:18:38.581Z;-33.333;60.93;BRVALE3S0MO0;7;False;2024-07-11;14;;32800;32500;1719244081000;PUT;1719237262000;54.0;;;;;
VALEG580W2;VALE ON, R$ 58.00, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-12;AMERICAN;58.0;100;BOVESPA;2024-06-22T10:18:38.645Z;2024-06-22T10:18:38.645Z;0.0;60.83;BRVALE3G0MG0;7;False;2024-07-11;14;;0;0;1719234000000;CALL;-62167294412000;58.0;;;;;
VALES580W2;VALE ON, R$ 58.00, 12-07-2024;0.0;0.0;0.0;0.55;0;0;0;0.26;0.28;PUT;2024-07-12;EUROPEAN;58.0;100;BOVESPA;2024-06-22T10:18:38.548Z;2024-06-22T10:18:38.548Z;0.0;60.83;BRVALE3S0MJ0;7;False;2024-07-11;14;;21800;100;1719245093000;PUT;1718642806000;58.0;;;;;
VALEG590W2;VALE ON, R$ 59.00, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-12;AMERICAN;59.0;100;BOVESPA;2024-06-22T10:18:38.832Z;2024-06-22T10:18:38.833Z;0.0;60.83;BRVALE3G0MS5;7;False;2024-07-11;14;;0;0;1719234000000;CALL;-62167294412000;59.0;;;;;
VALES590W2;VALE ON, R$ 59.00, 12-07-2024;0.47;0.47;0.41;0.41;7000;3050;0;0.42;0.46;PUT;2024-07-12;EUROPEAN;59.0;100;BOVESPA;2024-06-22T10:18:38.839Z;2024-06-22T10:18:38.839Z;-12.766;60.83;BRVALE3S0MS1;7;False;2024-07-11;14;;20100;20000;1719245133000;PUT;1719237448000;59.0;;;;;
VALEG600W2;VALE ON, R$ 60.00, 12-07-2024;0.0;0.0;0.0;0.0;0;0;0;1.25;0.0;CALL;2024-07-12;AMERICAN;60.0;100;BOVESPA;2024-06-22T10:18:38.832Z;2024-06-22T10:18:38.832Z;0.0;60.83;BRVALE3G0MQ9;7;False;2024-07-11;14;;1000;0;1719244081000;CALL;-62167294412000;60.0;;;;;
VALES600W2;VALE ON, R$ 60.00, 12-07-2024;0.65;0.68;0.65;0.68;600;402;0;0.68;0.72;PUT;2024-07-12;EUROPEAN;60.0;100;BOVESPA;2024-06-22T10:18:38.839Z;2024-06-22T10:18:38.839Z;7.937;60.73;BRVALE3S0MM4;7;False;2024-07-11;14;;19100;19100;1719245223000;PUT;1719245125000;60.0;;;;;
VALEG610W2;VALE ON, R$ 61.00, 12-07-2024;0.0;0.0;0.0;1.4;0;0;0;0.83;1.35;CALL;2024-07-12;AMERICAN;61.0;100;BOVESPA;2024-06-22T10:18:38.958Z;2024-06-22T10:18:38.958Z;0.0;60.83;BRVALE3G0MI6;7;False;2024-07-11;14;;600;1000;1719244081000;CALL;1719216318000;61.0;;;;;
VALES610W2;VALE ON, R$ 61.00, 12-07-2024;0.0;0.0;0.0;1.55;0;0;0;0.0;0.0;PUT;2024-07-12;EUROPEAN;61.0;100;BOVESPA;2024-06-22T10:18:38.994Z;2024-06-22T10:18:38.994Z;0.0;60.83;BRVALE3S0MY9;7;False;2024-07-11;14;;0;0;1719234000000;PUT;1718905858000;61.0;;;;;
