symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;lastUpdatedDividendsAt;warning;quotation_form
RENTG485;LOCALIZA ON, R$ 48.17, 19-07-2024;0.0;0.0;0.0;0.02;0;0;0;0.05;0.09;CALL;2024-07-19;AMERICAN;48.17;100;BOVESPA;2024-06-22T10:18:38.726Z;2024-06-22T10:18:38.726Z;0.0;41.7;BRRENT3G0ER8;7;False;2024-07-18;19;;100;7100;1719243467000;CALL;1719216330000;48.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS485;LOCALIZA ON, R$ 48.17, 19-07-2024;0.0;0.0;0.0;7.35;0;0;0;5.41;5.81;PUT;2024-07-19;EUROPEAN;48.17;100;BOVESPA;2024-06-22T10:18:38.510Z;2024-06-22T10:18:38.510Z;0.0;41.7;BRRENT3S0EX2;7;False;2024-07-18;19;;200;1000;1719245266000;PUT;1718305257000;48.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG487;LOCALIZA ON, R$ 48.42, 19-07-2024;0.0;0.0;0.0;0.14;0;0;0;0.04;0.08;CALL;2024-07-19;EUROPEAN;48.42;100;BOVESPA;2024-06-22T10:18:38.726Z;2024-06-22T10:18:38.726Z;0.0;41.7;BRRENT3G0EU2;7;False;2024-07-18;19;;7100;7100;1719243474000;CALL;1718043927000;48.42;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS487;LOCALIZA ON, R$ 48.42, 19-07-2024;0.0;0.0;0.0;8.3;0;0;0;5.71;5.99;PUT;2024-07-19;EUROPEAN;48.42;100;BOVESPA;2024-06-22T10:18:38.510Z;2024-06-22T10:18:38.510Z;0.0;41.7;BRRENT3S0F23;7;False;2024-07-18;19;;100;1000;1719245296000;PUT;1718903900000;48.42;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG490;LOCALIZA ON, R$ 48.67, 19-07-2024;0.08;0.08;0.08;0.08;1000;80;0;0.03;0.07;CALL;2024-07-19;AMERICAN;48.67;100;BOVESPA;2024-06-22T10:18:38.726Z;2024-06-22T10:18:38.726Z;-57.895;42.41;BRRENT3G0E60;7;False;2024-07-18;19;;7100;7100;1719243467000;CALL;1719237826000;48.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS490;LOCALIZA ON, R$ 48.67, 19-07-2024;0.0;0.0;0.0;8.9;0;0;0;5.89;6.28;PUT;2024-07-19;EUROPEAN;48.67;100;BOVESPA;2024-06-22T10:18:38.510Z;2024-06-22T10:18:38.510Z;0.0;41.7;BRRENT3S0DX4;7;False;2024-07-18;19;;100;1000;1719245296000;PUT;1718735554000;48.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG492;LOCALIZA ON, R$ 48.92, 19-07-2024;0.0;0.0;0.0;0.05;0;0;0;0.03;0.06;CALL;2024-07-19;EUROPEAN;48.92;100;BOVESPA;2024-06-22T10:18:38.726Z;2024-06-22T10:18:38.726Z;0.0;41.7;BRRENT3G0EZ1;7;False;2024-07-18;19;;7100;7100;1719243720000;CALL;1718202152000;48.92;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS492;LOCALIZA ON, R$ 48.92, 19-07-2024;0.0;0.0;0.0;8.66;0;0;0;6.2;6.53;PUT;2024-07-19;EUROPEAN;48.92;100;BOVESPA;2024-06-22T10:18:38.510Z;2024-06-22T10:18:38.510Z;0.0;41.7;BRRENT3S0EU8;7;False;2024-07-18;19;;100;1000;1719245296000;PUT;1718910114000;48.92;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG495;LOCALIZA ON, R$ 49.17, 19-07-2024;0.0;0.0;0.0;0.06;0;0;0;0.02;0.07;CALL;2024-07-19;AMERICAN;49.17;100;BOVESPA;2024-06-22T10:18:38.726Z;2024-06-22T10:18:38.726Z;0.0;41.7;BRRENT3G0F69;7;False;2024-07-18;19;;45700;45700;1719243525000;CALL;1718219226000;49.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS495;LOCALIZA ON, R$ 49.17, 19-07-2024;0.0;0.0;0.0;7.7;0;0;0;6.39;6.79;PUT;2024-07-19;EUROPEAN;49.17;100;BOVESPA;2024-06-22T10:18:38.510Z;2024-06-22T10:18:38.510Z;0.0;41.7;BRRENT3S0ET0;7;False;2024-07-18;19;;200;1000;1719245215000;PUT;1719216330000;49.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG497;LOCALIZA ON, R$ 49.42, 19-07-2024;0.0;0.0;0.0;0.08;0;0;0;0.01;0.06;CALL;2024-07-19;EUROPEAN;49.42;100;BOVESPA;2024-06-22T10:18:38.726Z;2024-06-22T10:18:38.726Z;0.0;41.7;BRRENT3G0EI7;7;False;2024-07-18;19;;45700;45700;1719243467000;CALL;1718133090000;49.42;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS497;LOCALIZA ON, R$ 49.42, 19-07-2024;0.0;0.0;0.0;9.18;0;0;0;6.67;6.96;PUT;2024-07-19;EUROPEAN;49.42;100;BOVESPA;2024-06-22T10:18:38.510Z;2024-06-22T10:18:38.510Z;0.0;41.7;BRRENT3S0F56;7;False;2024-07-18;19;;100;1000;1719245296000;PUT;1718647661000;49.42;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG500;LOCALIZA ON, R$ 49.67, 19-07-2024;0.0;0.0;0.0;0.06;0;0;0;0.01;0.06;CALL;2024-07-19;AMERICAN;49.67;100;BOVESPA;2024-06-22T10:18:38.780Z;2024-06-22T10:18:38.780Z;0.0;41.7;BRRENT3G0DQ2;7;False;2024-07-18;19;;100;45700;1719243467000;CALL;1718122068000;49.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS500;LOCALIZA ON, R$ 49.67, 19-07-2024;0.0;0.0;0.0;8.56;0;0;0;6.86;0.0;PUT;2024-07-19;EUROPEAN;49.67;100;BOVESPA;2024-06-22T10:18:38.514Z;2024-06-22T10:18:38.514Z;0.0;41.7;BRRENT3S0E08;7;False;2024-07-18;19;;100;0;1719245296000;PUT;1718891516000;49.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG505;LOCALIZA ON, R$ 50.17, 19-07-2024;0.04;0.04;0.04;0.04;1000;40;0;0.01;0.04;CALL;2024-07-19;EUROPEAN;50.17;100;BOVESPA;2024-06-22T10:18:38.780Z;2024-06-22T10:18:38.780Z;-60.0;41.7;BRRENT3G0F77;7;False;2024-07-18;19;;21000;500;1719241907000;CALL;1719236844000;50.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS505;LOCALIZA ON, R$ 50.17, 19-07-2024;7.82;7.82;7.82;7.82;1000;7820;0;7.41;0.0;PUT;2024-07-19;EUROPEAN;50.17;100;BOVESPA;2024-06-22T10:18:38.514Z;2024-06-22T10:18:38.514Z;-24.663;42.4;BRRENT3S0F49;7;False;2024-07-18;19;;100;0;1719245296000;PUT;1719237835000;50.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG510;LOCALIZA ON, R$ 50.67, 19-07-2024;0.0;0.0;0.0;0.07;0;0;0;0.0;0.05;CALL;2024-07-19;AMERICAN;50.67;100;BOVESPA;2024-06-22T10:18:38.780Z;2024-06-22T10:18:38.780Z;0.0;41.7;BRRENT3G0EX6;7;False;2024-07-18;19;;0;45700;1719243467000;CALL;1717787352000;50.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS510;LOCALIZA ON, R$ 50.67, 19-07-2024;0.0;0.0;0.0;10.53;0;0;0;5.0;0.0;PUT;2024-07-19;EUROPEAN;50.67;100;BOVESPA;2024-06-22T10:18:38.514Z;2024-06-22T10:18:38.514Z;0.0;41.7;BRRENT3S0EK9;7;False;2024-07-18;19;;100;0;1719234000000;PUT;1718825050000;50.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG515;LOCALIZA ON, R$ 51.17, 19-07-2024;0.0;0.0;0.0;0.1;0;0;0;0.0;1.08;CALL;2024-07-19;EUROPEAN;51.17;100;BOVESPA;2024-06-22T10:18:38.780Z;2024-06-22T10:18:38.780Z;0.0;41.7;BRRENT3G0ED8;7;False;2024-07-18;19;;0;100;1719234000000;CALL;1718739443000;51.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS515;LOCALIZA ON, R$ 51.17, 19-07-2024;0.0;0.0;0.0;10.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;51.17;100;BOVESPA;2024-06-22T10:18:38.514Z;2024-06-22T10:18:38.514Z;0.0;41.7;BRRENT3S0EL7;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1719216330000;51.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG520;LOCALIZA ON, R$ 51.67, 19-07-2024;0.0;0.0;0.0;0.29;0;0;0;0.0;0.8;CALL;2024-07-19;AMERICAN;51.67;100;BOVESPA;2024-06-22T10:18:38.780Z;2024-06-22T10:18:38.780Z;0.0;41.7;BRRENT3G0DV2;7;False;2024-07-18;19;;0;300;1719234000000;CALL;1716562610000;51.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS520;LOCALIZA ON, R$ 51.67, 19-07-2024;0.0;0.0;0.0;9.95;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;51.67;100;BOVESPA;2024-06-22T10:18:38.514Z;2024-06-22T10:18:38.514Z;0.0;41.7;BRRENT3S0E57;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1719216329000;51.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG525;LOCALIZA ON, R$ 52.17, 19-07-2024;0.02;0.02;0.02;0.02;1500;30;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;52.17;100;BOVESPA;2024-06-22T10:18:38.780Z;2024-06-22T10:18:38.780Z;-77.778;42.52;BRRENT3G0F10;7;False;2024-07-18;19;;0;0;1719236890000;CALL;1719236890000;52.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS525;LOCALIZA ON, R$ 52.17, 19-07-2024;0.0;0.0;0.0;10.4;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;52.17;100;BOVESPA;2024-06-22T10:18:38.514Z;2024-06-22T10:18:38.514Z;0.0;41.7;BRRENT3S0EG7;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1719216330000;52.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG530;LOCALIZA ON, R$ 52.67, 19-07-2024;0.0;0.0;0.0;0.03;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;52.67;100;BOVESPA;2024-06-22T10:18:38.780Z;2024-06-22T10:18:38.780Z;0.0;41.7;BRRENT3G0EW8;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718207202000;52.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS530;LOCALIZA ON, R$ 52.67, 19-07-2024;0.0;0.0;0.0;12.68;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;52.67;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;41.7;BRRENT3S0EB8;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718905673000;52.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG535;LOCALIZA ON, R$ 53.17, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.3;CALL;2024-07-19;EUROPEAN;53.17;100;BOVESPA;2024-06-22T10:18:38.780Z;2024-06-22T10:18:38.780Z;0.0;41.7;BRRENT3G0ET4;7;False;2024-07-18;19;;0;500;1719234000000;CALL;1718739312000;53.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS535;LOCALIZA ON, R$ 53.17, 19-07-2024;0.0;0.0;0.0;12.99;0;0;0;1.85;0.0;PUT;2024-07-19;EUROPEAN;53.17;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;41.7;BRRENT3S0F31;7;False;2024-07-18;19;;100;0;1719236750000;PUT;1718822179000;53.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG540;LOCALIZA ON, R$ 53.67, 19-07-2024;0.0;0.0;0.0;0.03;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;53.67;100;BOVESPA;2024-06-22T10:18:38.780Z;2024-06-22T10:18:38.780Z;0.0;41.7;BRRENT3G0E29;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1718035379000;53.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS540;LOCALIZA ON, R$ 53.67, 19-07-2024;0.0;0.0;0.0;11.63;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;53.67;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;41.7;BRRENT3S0DV8;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1719216329000;53.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG545;LOCALIZA ON, R$ 54.17, 19-07-2024;0.0;0.0;0.0;0.39;0;0;0;0.0;0.25;CALL;2024-07-19;EUROPEAN;54.17;100;BOVESPA;2024-06-22T10:18:38.780Z;2024-06-22T10:18:38.780Z;0.0;41.7;BRRENT3G0F85;7;False;2024-07-18;19;;0;400;1719239174000;CALL;1716211190000;54.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS545;LOCALIZA ON, R$ 54.17, 19-07-2024;0.0;0.0;0.0;12.5;0;0;0;9.8;0.0;PUT;2024-07-19;EUROPEAN;54.17;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;41.7;BRRENT3S0F15;7;False;2024-07-18;19;;300;0;1719236674000;PUT;1719216330000;54.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG550;LOCALIZA ON, R$ 54.67, 19-07-2024;0.0;0.0;0.0;0.02;0;0;0;0.0;0.12;CALL;2024-07-19;AMERICAN;54.67;100;BOVESPA;2024-06-22T10:18:38.780Z;2024-06-22T10:18:38.780Z;0.0;41.7;BRRENT3G0EN7;7;False;2024-07-18;19;;0;300;1719237991000;CALL;1718737652000;54.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS550;LOCALIZA ON, R$ 54.67, 19-07-2024;0.0;0.0;0.0;14.3;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;54.67;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;41.7;BRRENT3S0EQ6;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718894855000;54.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG555;LOCALIZA ON, R$ 55.17, 19-07-2024;0.0;0.0;0.0;0.11;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;55.17;100;BOVESPA;2024-06-22T10:18:38.780Z;2024-06-22T10:18:38.780Z;0.0;41.7;BRRENT3G0EM9;7;False;2024-07-18;19;;0;0;1719237532000;CALL;1716474918000;55.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS555;LOCALIZA ON, R$ 55.17, 19-07-2024;12.31;12.42;12.27;12.42;11000;135498;0;0.01;0.0;PUT;2024-07-19;EUROPEAN;55.17;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;-18.02;41.7;BRRENT3S0EV6;7;False;2024-07-18;19;;500;0;1719237596000;PUT;1719237532000;55.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG560;LOCALIZA ON, R$ 55.67, 19-07-2024;0.0;0.0;0.0;0.01;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;55.67;100;BOVESPA;2024-06-22T10:18:38.781Z;2024-06-22T10:18:38.781Z;0.0;41.7;BRRENT3G0DO7;7;False;2024-07-18;19;;0;0;1719239305000;CALL;1718823102000;55.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS560;LOCALIZA ON, R$ 55.67, 19-07-2024;0.0;0.0;0.0;14.05;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;55.67;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;41.7;BRRENT3S0DR6;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1719216329000;55.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG565;LOCALIZA ON, R$ 56.17, 19-07-2024;0.0;0.0;0.0;0.05;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;56.17;100;BOVESPA;2024-06-22T10:18:38.781Z;2024-06-22T10:18:38.781Z;0.0;41.7;BRRENT3G0F02;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1716837040000;56.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS565;LOCALIZA ON, R$ 56.17, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;56.17;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;41.7;BRRENT3S0EW4;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1706727811000;56.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG570;LOCALIZA ON, R$ 56.67, 19-07-2024;0.0;0.0;0.0;0.02;0;0;0;0.0;0.06;CALL;2024-07-19;AMERICAN;56.67;100;BOVESPA;2024-06-22T10:18:38.781Z;2024-06-22T10:18:38.781Z;0.0;41.7;BRRENT3G0EG1;7;False;2024-07-18;19;;0;1000;1719234000000;CALL;1718113390000;56.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS570;LOCALIZA ON, R$ 56.67, 19-07-2024;0.0;0.0;0.0;16.49;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;56.67;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;41.7;BRRENT3S0ED4;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718907725000;56.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG575;LOCALIZA ON, R$ 57.17, 19-07-2024;0.0;0.0;0.0;0.05;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;57.17;100;BOVESPA;2024-06-22T10:18:38.781Z;2024-06-22T10:18:38.781Z;0.0;41.7;BRRENT3G0F93;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1717004732000;57.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS575;LOCALIZA ON, R$ 57.17, 19-07-2024;0.0;0.0;0.0;17.3;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;57.17;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;41.7;BRRENT3S0EP8;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718734763000;57.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG580;LOCALIZA ON, R$ 57.67, 19-07-2024;0.0;0.0;0.0;0.08;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;57.67;100;BOVESPA;2024-06-22T10:18:38.781Z;2024-06-22T10:18:38.781Z;0.0;41.7;BRRENT3G0DZ3;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1716309889000;57.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS580;LOCALIZA ON, R$ 57.67, 19-07-2024;0.0;0.0;0.0;17.52;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;57.67;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;41.7;BRRENT3S0DU0;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718907373000;57.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG585;LOCALIZA ON, R$ 58.17, 19-07-2024;0.03;0.03;0.03;0.03;100;3;0;0.0;0.03;CALL;2024-07-19;EUROPEAN;58.17;100;BOVESPA;2024-06-22T10:18:38.781Z;2024-06-22T10:18:38.781Z;0.0;42.42;BRRENT3G0EQ0;7;False;2024-07-18;19;;0;400;1719240094000;CALL;1719240094000;58.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS585;LOCALIZA ON, R$ 58.17, 19-07-2024;0.0;0.0;0.0;17.83;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;58.17;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;41.7;BRRENT3S0EJ1;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718908175000;58.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG590;LOCALIZA ON, R$ 58.67, 19-07-2024;0.0;0.0;0.0;0.26;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;58.67;100;BOVESPA;2024-06-22T10:18:38.781Z;2024-06-22T10:18:38.781Z;0.0;41.7;BRRENT3G0EY4;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1715370899000;58.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS590;LOCALIZA ON, R$ 58.67, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;58.67;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;41.7;BRRENT3S0EZ7;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1688582413000;58.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG595;LOCALIZA ON, R$ 59.17, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.12;CALL;2024-07-19;EUROPEAN;59.17;100;BOVESPA;2024-06-22T10:18:38.781Z;2024-06-22T10:18:38.781Z;0.0;41.7;BRRENT3G0EO5;7;False;2024-07-18;19;;0;3000;1719234000000;CALL;1688582413000;59.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS595;LOCALIZA ON, R$ 59.17, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;59.17;100;BOVESPA;2024-06-22T10:18:38.515Z;2024-06-22T10:18:38.515Z;0.0;41.7;BRRENT3S0EO1;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1688582413000;59.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG600;LOCALIZA ON, R$ 59.67, 19-07-2024;0.0;0.0;0.0;0.1;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;59.67;100;BOVESPA;2024-06-22T10:18:38.790Z;2024-06-22T10:18:38.790Z;0.0;41.7;BRRENT3G0DN9;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1714756869000;59.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS600;LOCALIZA ON, R$ 59.67, 19-07-2024;0.0;0.0;0.0;19.43;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;59.67;100;BOVESPA;2024-06-22T10:18:38.519Z;2024-06-22T10:18:38.519Z;0.0;41.7;BRRENT3S0DQ8;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718823814000;59.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG605;LOCALIZA ON, R$ 60.17, 19-07-2024;0.0;0.0;0.0;0.05;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;60.17;100;BOVESPA;2024-06-22T10:18:38.790Z;2024-06-22T10:18:38.790Z;0.0;41.7;BRRENT3G0EJ5;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1717687328000;60.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS605;LOCALIZA ON, R$ 60.17, 19-07-2024;0.0;0.0;0.0;18.4;0;0;0;1.13;0.0;PUT;2024-07-19;EUROPEAN;60.17;100;BOVESPA;2024-06-22T10:18:38.519Z;2024-06-22T10:18:38.519Z;0.0;41.7;BRRENT3S0EN3;7;False;2024-07-18;19;;100;0;1719234000000;PUT;1719216330000;60.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG610;LOCALIZA ON, R$ 60.67, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;60.67;100;BOVESPA;2024-06-22T10:18:38.790Z;2024-06-22T10:18:38.790Z;0.0;41.7;BRRENT3G0EP2;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1688582413000;60.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS610;LOCALIZA ON, R$ 60.67, 19-07-2024;0.0;0.0;0.0;19.65;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;60.67;100;BOVESPA;2024-06-22T10:18:38.519Z;2024-06-22T10:18:38.519Z;0.0;41.7;BRRENT3S0EY0;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718299416000;60.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG615;LOCALIZA ON, R$ 61.17, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.6;CALL;2024-07-19;EUROPEAN;61.17;100;BOVESPA;2024-06-22T10:18:38.790Z;2024-06-22T10:18:38.790Z;0.0;41.7;BRRENT3G0EF3;7;False;2024-07-18;19;;0;4000;1719236295000;CALL;1688582413000;61.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS615;LOCALIZA ON, R$ 61.17, 19-07-2024;0.0;0.0;0.0;19.46;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;61.17;100;BOVESPA;2024-06-22T10:18:38.519Z;2024-06-22T10:18:38.519Z;0.0;41.7;BRRENT3S0EF9;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718220405000;61.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG620;LOCALIZA ON, R$ 61.67, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.05;CALL;2024-07-19;AMERICAN;61.67;100;BOVESPA;2024-06-22T10:18:38.784Z;2024-06-22T10:18:38.784Z;0.0;41.7;BRRENT3G0E37;7;False;2024-07-18;19;;0;800;1719235655000;CALL;1688582413000;61.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS620;LOCALIZA ON, R$ 61.67, 19-07-2024;0.0;0.0;0.0;21.7;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;61.67;100;BOVESPA;2024-06-22T10:18:38.519Z;2024-06-22T10:18:38.519Z;0.0;41.7;BRRENT3S0E16;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718902457000;61.67;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG625;LOCALIZA ON, R$ 62.17, 19-07-2024;0.0;0.0;0.0;0.12;0;0;0;0.0;0.0;CALL;2024-07-19;EUROPEAN;62.17;100;BOVESPA;2024-06-22T10:18:38.784Z;2024-06-22T10:18:38.784Z;0.0;41.7;BRRENT3G0F44;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1714762961000;62.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTS625;LOCALIZA ON, R$ 62.17, 19-07-2024;0.0;0.0;0.0;21.97;0;0;0;0.0;0.0;PUT;2024-07-19;EUROPEAN;62.17;100;BOVESPA;2024-06-22T10:18:38.519Z;2024-06-22T10:18:38.519Z;0.0;41.7;BRRENT3S0ES2;7;False;2024-07-18;19;;0;0;1719234000000;PUT;1718898227000;62.17;16670085000155;2024-04-03T01:30:34.768Z;;
RENTG630;LOCALIZA ON, R$ 62.67, 19-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-19;AMERICAN;62.67;100;BOVESPA;2024-06-22T10:18:38.785Z;2024-06-22T10:18:38.785Z;0.0;41.7;BRRENT3G0EL1;7;False;2024-07-18;19;;0;0;1719234000000;CALL;1688582413000;62.67;16670085000155;2024-04-03T01:30:34.768Z;;
