symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;cnpj;quotationForm;lastUpdatedDividendsAt;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;warning
UGPAE170;ULTRAPAR ON, R$ 16.35, 16-05-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-05-16;AMERICAN;16.35;100;BOVESPA;2024-06-22T10:18:38.589Z;2024-06-22T10:18:38.589Z;0.0;21.59;BRUGPA3E0C10;7;False;2025-05-15;226;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;CALL;1686684137000;16.35;UPGRADE REQUIRED!!!
UGPAQ170;ULTRAPAR ON, R$ 16.35, 16-05-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-05-16;EUROPEAN;16.35;100;BOVESPA;2024-06-22T10:18:38.794Z;2024-06-22T10:18:38.794Z;0.0;21.59;BRUGPA3Q0BZ9;7;False;2025-05-15;226;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;PUT;1686684137000;16.35;UPGRADE REQUIRED!!!
UGPAE18;ULTRAPAR ON, R$ 17.35, 16-05-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-05-16;AMERICAN;17.35;100;BOVESPA;2024-06-22T10:18:38.906Z;2024-06-22T10:18:38.906Z;0.0;21.59;BRUGPA3E0BZ3;7;False;2025-05-15;226;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;CALL;1686684137000;17.35;UPGRADE REQUIRED!!!
UGPAQ18;ULTRAPAR ON, R$ 17.35, 16-05-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-05-16;EUROPEAN;17.35;100;BOVESPA;2024-06-22T10:18:38.971Z;2024-06-22T10:18:38.971Z;0.0;21.59;BRUGPA3Q0C06;7;False;2025-05-15;226;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;PUT;1709145793000;17.35;UPGRADE REQUIRED!!!
UGPAH305;ULTRAPAR ON, R$ 30.10, 15-08-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-08-15;AMERICAN;30.1;100;BOVESPA;2024-06-22T10:18:38.964Z;2024-06-22T10:18:38.964Z;0.0;21.59;BRUGPA3H0BA3;7;False;2025-08-14;290;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;CALL;1717163214000;30.1;UPGRADE REQUIRED!!!
UGPAT305;ULTRAPAR ON, R$ 30.10, 15-08-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-08-15;EUROPEAN;30.1;100;BOVESPA;2024-06-22T10:18:38.418Z;2024-06-22T10:18:38.418Z;0.0;21.59;BRUGPA3T0BA9;7;False;2025-08-14;290;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;PUT;1686684137000;30.1;UPGRADE REQUIRED!!!
UGPAL305;ULTRAPAR ON, R$ 30.10, 19-12-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-12-19;AMERICAN;30.1;100;BOVESPA;2024-06-22T10:18:38.984Z;2024-06-22T10:18:38.984Z;0.0;21.59;BRUGPA3L0CP3;7;False;2025-12-18;380;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;CALL;1715018381000;30.1;UPGRADE REQUIRED!!!
UGPAX305;ULTRAPAR ON, R$ 30.10, 19-12-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-12-19;EUROPEAN;30.1;100;BOVESPA;2024-06-22T10:18:38.491Z;2024-06-22T10:18:38.491Z;0.0;21.59;BRUGPA3X0CP9;7;False;2025-12-18;380;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;PUT;1716820918000;30.1;UPGRADE REQUIRED!!!
UGPAL395;ULTRAPAR ON, R$ 39.10, 19-12-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2025-12-19;AMERICAN;39.1;100;BOVESPA;2024-06-22T10:18:38.983Z;2024-06-22T10:18:38.983Z;0.0;21.59;BRUGPA3L0CQ1;7;False;2025-12-18;380;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;CALL;1708529977000;39.1;UPGRADE REQUIRED!!!
UGPAX395;ULTRAPAR ON, R$ 39.10, 19-12-2025;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2025-12-19;EUROPEAN;39.1;100;BOVESPA;2024-06-22T10:18:38.489Z;2024-06-22T10:18:38.489Z;0.0;21.59;BRUGPA3X0CQ7;7;False;2025-12-18;380;33256439000139;;2024-06-18T01:30:32.707Z;0;0;1719234000000;PUT;1692374241000;39.1;UPGRADE REQUIRED!!!
