symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;warning
B3SAG940W1;B3 ON, R$ 9.32, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.01;0.0;CALL;2024-07-05;AMERICAN;9.32;100;BOVESPA;2024-06-22T10:18:38.882Z;2024-06-22T10:18:38.882Z;0.0;10.39;BRB3SA3G0CK9;7;False;2024-07-04;9;;100;0;1719244079000;CALL;-62167294412000;9.32;;
B3SAS940W1;B3 ON, R$ 9.32, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.02;PUT;2024-07-05;EUROPEAN;9.32;100;BOVESPA;2024-06-22T10:18:38.878Z;2024-06-22T10:18:38.878Z;0.0;10.39;BRB3SA3S0CD0;7;False;2024-07-04;9;;0;126400;1719244079000;PUT;-62167294412000;9.32;;
B3SAG960W1;B3 ON, R$ 9.52, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;9.52;100;BOVESPA;2024-06-22T10:18:38.472Z;2024-06-22T10:18:38.472Z;0.0;10.39;BRB3SA3G0CC6;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;9.52;;
B3SAS960W1;B3 ON, R$ 9.52, 05-07-2024;0.0;0.0;0.0;0.04;0;0;0;0.0;0.02;PUT;2024-07-05;EUROPEAN;9.52;100;BOVESPA;2024-06-22T10:18:38.534Z;2024-06-22T10:18:38.534Z;0.0;10.39;BRB3SA3S0C35;7;False;2024-07-04;9;;0;23400;1719244079000;PUT;1718900973000;9.52;;
B3SAG980W1;B3 ON, R$ 9.72, 05-07-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-07-05;AMERICAN;9.72;100;BOVESPA;2024-06-22T10:18:38.868Z;2024-06-22T10:18:38.868Z;0.0;10.39;BRB3SA3G0C71;7;False;2024-07-04;9;;0;0;1719234000000;CALL;-62167294412000;9.72;;
B3SAS980W1;B3 ON, R$ 9.72, 05-07-2024;0.0;0.0;0.0;0.06;0;0;0;0.02;0.03;PUT;2024-07-05;EUROPEAN;9.72;100;BOVESPA;2024-06-22T10:18:38.930Z;2024-06-22T10:18:38.930Z;0.0;10.39;BRB3SA3S0CE8;7;True;2024-07-04;9;;23400;23400;1719244079000;PUT;1718912041000;9.72;;
B3SAG100W1;B3 ON, R$ 9.92, 05-07-2024;0.68;0.68;0.68;0.68;100;68;0;0.72;0.77;CALL;2024-07-05;AMERICAN;9.92;100;BOVESPA;2024-06-22T10:18:38.763Z;2024-06-22T10:18:38.763Z;25.926;10.52;BRB3SA3G0CA0;7;True;2024-07-04;9;;5500;20000;1719245096000;CALL;1719235625000;9.92;;
B3SAS100W1;B3 ON, R$ 9.92, 05-07-2024;0.03;0.03;0.03;0.03;100;3;0;0.03;0.06;PUT;2024-07-05;EUROPEAN;9.92;100;BOVESPA;2024-06-22T10:18:38.745Z;2024-06-22T10:18:38.745Z;-72.727;10.39;BRB3SA3S0C19;7;True;2024-07-04;9;;22700;126400;1719244120000;PUT;1719241019000;9.92;;
B3SAG105W1;B3 ON, R$ 10.42, 05-07-2024;0.31;0.38;0.31;0.38;5000;1891;0;0.33;0.37;CALL;2024-07-05;AMERICAN;10.42;100;BOVESPA;2024-06-22T10:18:38.723Z;2024-06-22T10:18:38.723Z;65.217;10.39;BRB3SA3G0CI3;7;True;2024-07-04;9;;5500;5500;1719244079000;CALL;1719239827000;10.42;;
B3SAS105W1;B3 ON, R$ 10.42, 05-07-2024;0.14;0.14;0.13;0.14;9000;1240;0;0.12;0.16;PUT;2024-07-05;EUROPEAN;10.42;100;BOVESPA;2024-06-22T10:18:38.725Z;2024-06-22T10:18:38.725Z;-26.316;10.59;BRB3SA3S0C92;7;True;2024-07-04;9;;5500;5500;1719245310000;PUT;1719245310000;10.42;;
